"id_distrito","Departamento","Distrito","Sexo","Grupo de edad","Educación alcanzada","Población"
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 15 a 19 años","Secundario Incompleto",27
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 15 a 19 años","Secundario Completo",2
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 20 a 24 años","Primario Incompleto",4
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 20 a 24 años","Primario Completo",8
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 20 a 24 años","Secundario Incompleto",21
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 20 a 24 años","Secundario Completo",3
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 20 a 24 años","Superior no universitario Incompleto",1
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 20 a 24 años","Superior no universitario Completo",1
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 20 a 24 años","Superior universitario Incompleto",2
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 25 a 29 años","Primario Incompleto",3
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 25 a 29 años","Primario Completo",12
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 25 a 29 años","Secundario Incompleto",7
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 25 a 29 años","Secundario Completo",5
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 25 a 29 años","Superior no universitario Completo",1
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 30 a 39 años","Sin instrucción",3
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 30 a 39 años","Primario Incompleto",7
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 30 a 39 años","Primario Completo",29
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 30 a 39 años","Secundario Incompleto",5
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 30 a 39 años","Secundario Completo",4
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 30 a 39 años","Superior no universitario Completo",1
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 40 a 49 años","Primario Incompleto",9
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 40 a 49 años","Primario Completo",15
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 40 a 49 años","Secundario Completo",1
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 40 a 49 años","Superior no universitario Incompleto",1
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 40 a 49 años","Superior no universitario Completo",1
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 50 a 59 años","Primario Incompleto",9
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 50 a 59 años","Primario Completo",9
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 50 a 59 años","Superior no universitario Completo",1
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 60 a 69 años","Primario Incompleto",7
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 60 a 69 años","Primario Completo",3
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 60 a 69 años","Secundario Completo",2
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 70 a 79 años","Primario Incompleto",1
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 70 a 79 años","Primario Completo",3
"0727","San Cristóbal","Monte Oscuridad","Mujeres","de 80 y más años","Sin instrucción",1
"0719","San Cristóbal","Ñanducita","Varones","de 15 a 19 años","Primario Incompleto",1
"0719","San Cristóbal","Ñanducita","Varones","de 15 a 19 años","Primario Completo",5
"0719","San Cristóbal","Ñanducita","Varones","de 15 a 19 años","Secundario Incompleto",5
"0719","San Cristóbal","Ñanducita","Varones","de 20 a 24 años","Primario Incompleto",2
"0719","San Cristóbal","Ñanducita","Varones","de 20 a 24 años","Primario Completo",2
"0719","San Cristóbal","Ñanducita","Varones","de 20 a 24 años","Secundario Incompleto",2
"0719","San Cristóbal","Ñanducita","Varones","de 20 a 24 años","Secundario Completo",1
"0719","San Cristóbal","Ñanducita","Varones","de 25 a 29 años","Primario Completo",6
"0719","San Cristóbal","Ñanducita","Varones","de 25 a 29 años","Secundario Incompleto",1
"0719","San Cristóbal","Ñanducita","Varones","de 25 a 29 años","Secundario Completo",4
"0719","San Cristóbal","Ñanducita","Varones","de 30 a 39 años","Primario Completo",12
"0719","San Cristóbal","Ñanducita","Varones","de 30 a 39 años","Secundario Completo",1
"0719","San Cristóbal","Ñanducita","Varones","de 40 a 49 años","Sin instrucción",1
"0719","San Cristóbal","Ñanducita","Varones","de 40 a 49 años","Primario Incompleto",2
"0719","San Cristóbal","Ñanducita","Varones","de 40 a 49 años","Primario Completo",16
"0719","San Cristóbal","Ñanducita","Varones","de 40 a 49 años","Secundario Incompleto",1
"0719","San Cristóbal","Ñanducita","Varones","de 50 a 59 años","Primario Incompleto",1
"0719","San Cristóbal","Ñanducita","Varones","de 50 a 59 años","Primario Completo",3
"0719","San Cristóbal","Ñanducita","Varones","de 50 a 59 años","Secundario Incompleto",1
"0719","San Cristóbal","Ñanducita","Varones","de 60 a 69 años","Sin instrucción",2
"0719","San Cristóbal","Ñanducita","Varones","de 60 a 69 años","Primario Incompleto",1
"0719","San Cristóbal","Ñanducita","Varones","de 60 a 69 años","Primario Completo",4
"0719","San Cristóbal","Ñanducita","Varones","de 70 a 79 años","Primario Incompleto",4
"0719","San Cristóbal","Ñanducita","Varones","de 70 a 79 años","Primario Completo",1
"0719","San Cristóbal","Ñanducita","Varones","de 80 y más años","Primario Incompleto",1
"0719","San Cristóbal","Ñanducita","Mujeres","de 15 a 19 años","Primario Incompleto",1
"0719","San Cristóbal","Ñanducita","Mujeres","de 15 a 19 años","Primario Completo",1
"0719","San Cristóbal","Ñanducita","Mujeres","de 15 a 19 años","Secundario Incompleto",10
"0719","San Cristóbal","Ñanducita","Mujeres","de 15 a 19 años","Secundario Completo",1
"0719","San Cristóbal","Ñanducita","Mujeres","de 20 a 24 años","Primario Incompleto",1
"0719","San Cristóbal","Ñanducita","Mujeres","de 20 a 24 años","Primario Completo",2
"0719","San Cristóbal","Ñanducita","Mujeres","de 20 a 24 años","Secundario Incompleto",4
"0719","San Cristóbal","Ñanducita","Mujeres","de 20 a 24 años","Secundario Completo",1
"0719","San Cristóbal","Ñanducita","Mujeres","de 25 a 29 años","Primario Incompleto",1
"0719","San Cristóbal","Ñanducita","Mujeres","de 25 a 29 años","Primario Completo",3
"0719","San Cristóbal","Ñanducita","Mujeres","de 25 a 29 años","Secundario Incompleto",1
"0719","San Cristóbal","Ñanducita","Mujeres","de 25 a 29 años","Secundario Completo",1
"0719","San Cristóbal","Ñanducita","Mujeres","de 25 a 29 años","Superior no universitario Incompleto",1
"0719","San Cristóbal","Ñanducita","Mujeres","de 30 a 39 años","Primario Incompleto",1
"0719","San Cristóbal","Ñanducita","Mujeres","de 30 a 39 años","Primario Completo",12
"0719","San Cristóbal","Ñanducita","Mujeres","de 30 a 39 años","Secundario Incompleto",1
"0719","San Cristóbal","Ñanducita","Mujeres","de 30 a 39 años","Secundario Completo",2
"0719","San Cristóbal","Ñanducita","Mujeres","de 30 a 39 años","Superior universitario Incompleto",1
"0719","San Cristóbal","Ñanducita","Mujeres","de 30 a 39 años","Superior universitario Completo",1
"0719","San Cristóbal","Ñanducita","Mujeres","de 40 a 49 años","Sin instrucción",1
"0719","San Cristóbal","Ñanducita","Mujeres","de 40 a 49 años","Primario Incompleto",2
"0719","San Cristóbal","Ñanducita","Mujeres","de 40 a 49 años","Primario Completo",7
"0719","San Cristóbal","Ñanducita","Mujeres","de 40 a 49 años","Secundario Completo",1
"0719","San Cristóbal","Ñanducita","Mujeres","de 50 a 59 años","Sin instrucción",1
"0719","San Cristóbal","Ñanducita","Mujeres","de 50 a 59 años","Primario Incompleto",1
"0719","San Cristóbal","Ñanducita","Mujeres","de 50 a 59 años","Primario Completo",3
"0719","San Cristóbal","Ñanducita","Mujeres","de 60 a 69 años","Primario Incompleto",5
"0719","San Cristóbal","Ñanducita","Mujeres","de 60 a 69 años","Primario Completo",3
"0719","San Cristóbal","Ñanducita","Mujeres","de 60 a 69 años","Secundario Completo",2
"0719","San Cristóbal","Ñanducita","Mujeres","de 70 a 79 años","Primario Incompleto",1
"0731","San Cristóbal","Palacios","Varones","de 15 a 19 años","Primario Incompleto",5
"0731","San Cristóbal","Palacios","Varones","de 15 a 19 años","Primario Completo",11
"0731","San Cristóbal","Palacios","Varones","de 15 a 19 años","Secundario Incompleto",11
"0731","San Cristóbal","Palacios","Varones","de 15 a 19 años","Secundario Completo",2
"0731","San Cristóbal","Palacios","Varones","de 20 a 24 años","Primario Incompleto",1
"0731","San Cristóbal","Palacios","Varones","de 20 a 24 años","Primario Completo",2
"0731","San Cristóbal","Palacios","Varones","de 20 a 24 años","Secundario Incompleto",6
"0731","San Cristóbal","Palacios","Varones","de 20 a 24 años","Secundario Completo",2
"0731","San Cristóbal","Palacios","Varones","de 20 a 24 años","Superior no universitario Incompleto",1
"0731","San Cristóbal","Palacios","Varones","de 20 a 24 años","Superior no universitario Completo",1
"0731","San Cristóbal","Palacios","Varones","de 25 a 29 años","Primario Incompleto",1
"0731","San Cristóbal","Palacios","Varones","de 25 a 29 años","Primario Completo",11
"0731","San Cristóbal","Palacios","Varones","de 25 a 29 años","Secundario Incompleto",4
"0731","San Cristóbal","Palacios","Varones","de 25 a 29 años","Secundario Completo",1
"0731","San Cristóbal","Palacios","Varones","de 25 a 29 años","Superior universitario Completo",1
"0731","San Cristóbal","Palacios","Varones","de 30 a 39 años","Sin instrucción",1
"0731","San Cristóbal","Palacios","Varones","de 30 a 39 años","Primario Incompleto",6
"0731","San Cristóbal","Palacios","Varones","de 30 a 39 años","Primario Completo",22
"0731","San Cristóbal","Palacios","Varones","de 30 a 39 años","Secundario Incompleto",5
"0731","San Cristóbal","Palacios","Varones","de 30 a 39 años","Secundario Completo",5
"0731","San Cristóbal","Palacios","Varones","de 40 a 49 años","Sin instrucción",1
"0731","San Cristóbal","Palacios","Varones","de 40 a 49 años","Primario Incompleto",9
"0731","San Cristóbal","Palacios","Varones","de 40 a 49 años","Primario Completo",12
"0731","San Cristóbal","Palacios","Varones","de 40 a 49 años","Secundario Incompleto",4
"0731","San Cristóbal","Palacios","Varones","de 40 a 49 años","Secundario Completo",2
"0731","San Cristóbal","Palacios","Varones","de 40 a 49 años","Superior universitario Completo",1
"0731","San Cristóbal","Palacios","Varones","de 50 a 59 años","Sin instrucción",1
"0731","San Cristóbal","Palacios","Varones","de 50 a 59 años","Primario Incompleto",6
"0731","San Cristóbal","Palacios","Varones","de 50 a 59 años","Primario Completo",16
"0731","San Cristóbal","Palacios","Varones","de 50 a 59 años","Secundario Incompleto",1
"0731","San Cristóbal","Palacios","Varones","de 50 a 59 años","Secundario Completo",1
"0731","San Cristóbal","Palacios","Varones","de 50 a 59 años","Superior no universitario Completo",1
"0731","San Cristóbal","Palacios","Varones","de 50 a 59 años","Superior universitario Completo",1
"0731","San Cristóbal","Palacios","Varones","de 60 a 69 años","Primario Incompleto",4
"0731","San Cristóbal","Palacios","Varones","de 60 a 69 años","Primario Completo",11
"0731","San Cristóbal","Palacios","Varones","de 60 a 69 años","Secundario Completo",1
"0731","San Cristóbal","Palacios","Varones","de 70 a 79 años","Sin instrucción",1
"0731","San Cristóbal","Palacios","Varones","de 70 a 79 años","Primario Incompleto",5
"0731","San Cristóbal","Palacios","Varones","de 70 a 79 años","Primario Completo",6
"0731","San Cristóbal","Palacios","Varones","de 70 a 79 años","Secundario Completo",1
"0731","San Cristóbal","Palacios","Varones","de 80 y más años","Sin instrucción",1
"0731","San Cristóbal","Palacios","Varones","de 80 y más años","Primario Incompleto",2
"0731","San Cristóbal","Palacios","Varones","de 80 y más años","Primario Completo",2
"0731","San Cristóbal","Palacios","Mujeres","de 15 a 19 años","Primario Incompleto",1
"0731","San Cristóbal","Palacios","Mujeres","de 15 a 19 años","Primario Completo",3
"0731","San Cristóbal","Palacios","Mujeres","de 15 a 19 años","Secundario Incompleto",17
"0731","San Cristóbal","Palacios","Mujeres","de 15 a 19 años","Secundario Completo",2
"0731","San Cristóbal","Palacios","Mujeres","de 15 a 19 años","Superior universitario Incompleto",1
"0731","San Cristóbal","Palacios","Mujeres","de 20 a 24 años","Primario Incompleto",4
"0731","San Cristóbal","Palacios","Mujeres","de 20 a 24 años","Primario Completo",7
"0731","San Cristóbal","Palacios","Mujeres","de 20 a 24 años","Secundario Incompleto",7
"0731","San Cristóbal","Palacios","Mujeres","de 20 a 24 años","Secundario Completo",3
"0731","San Cristóbal","Palacios","Mujeres","de 25 a 29 años","Primario Completo",11
"0731","San Cristóbal","Palacios","Mujeres","de 25 a 29 años","Secundario Completo",4
"0731","San Cristóbal","Palacios","Mujeres","de 30 a 39 años","Primario Incompleto",7
"0731","San Cristóbal","Palacios","Mujeres","de 30 a 39 años","Primario Completo",22
"0731","San Cristóbal","Palacios","Mujeres","de 30 a 39 años","Secundario Incompleto",2
"0731","San Cristóbal","Palacios","Mujeres","de 30 a 39 años","Secundario Completo",6
"0731","San Cristóbal","Palacios","Mujeres","de 30 a 39 años","Superior no universitario Incompleto",1
"0731","San Cristóbal","Palacios","Mujeres","de 30 a 39 años","Superior no universitario Completo",1
"0731","San Cristóbal","Palacios","Mujeres","de 40 a 49 años","Sin instrucción",1
"0731","San Cristóbal","Palacios","Mujeres","de 40 a 49 años","Primario Incompleto",7
"0731","San Cristóbal","Palacios","Mujeres","de 40 a 49 años","Primario Completo",13
"0731","San Cristóbal","Palacios","Mujeres","de 40 a 49 años","Secundario Incompleto",4
"0731","San Cristóbal","Palacios","Mujeres","de 40 a 49 años","Secundario Completo",2
"0731","San Cristóbal","Palacios","Mujeres","de 40 a 49 años","Superior no universitario Completo",1
"0731","San Cristóbal","Palacios","Mujeres","de 50 a 59 años","Sin instrucción",1
"0731","San Cristóbal","Palacios","Mujeres","de 50 a 59 años","Primario Incompleto",6
"0731","San Cristóbal","Palacios","Mujeres","de 50 a 59 años","Primario Completo",7
"0731","San Cristóbal","Palacios","Mujeres","de 50 a 59 años","Secundario Incompleto",2
"0731","San Cristóbal","Palacios","Mujeres","de 50 a 59 años","Secundario Completo",1
"0731","San Cristóbal","Palacios","Mujeres","de 60 a 69 años","Primario Incompleto",4
"0731","San Cristóbal","Palacios","Mujeres","de 60 a 69 años","Primario Completo",8
"0731","San Cristóbal","Palacios","Mujeres","de 60 a 69 años","Superior universitario Completo",1
"0731","San Cristóbal","Palacios","Mujeres","de 70 a 79 años","Sin instrucción",1
"0731","San Cristóbal","Palacios","Mujeres","de 70 a 79 años","Primario Incompleto",6
"0731","San Cristóbal","Palacios","Mujeres","de 70 a 79 años","Primario Completo",4
"0731","San Cristóbal","Palacios","Mujeres","de 70 a 79 años","Secundario Incompleto",1
"0731","San Cristóbal","Palacios","Mujeres","de 80 y más años","Primario Incompleto",6
"0731","San Cristóbal","Palacios","Mujeres","de 80 y más años","Primario Completo",2
"0710","San Cristóbal","Portugalete","Varones","de 15 a 19 años","Primario Incompleto",1
"0710","San Cristóbal","Portugalete","Varones","de 15 a 19 años","Primario Completo",4
"0710","San Cristóbal","Portugalete","Varones","de 15 a 19 años","Secundario Incompleto",6
"0710","San Cristóbal","Portugalete","Varones","de 15 a 19 años","Superior no universitario Incompleto",1
"0710","San Cristóbal","Portugalete","Varones","de 20 a 24 años","Primario Incompleto",2
"0710","San Cristóbal","Portugalete","Varones","de 20 a 24 años","Primario Completo",4
"0710","San Cristóbal","Portugalete","Varones","de 20 a 24 años","Secundario Incompleto",5
"0710","San Cristóbal","Portugalete","Varones","de 20 a 24 años","Secundario Completo",1
"0710","San Cristóbal","Portugalete","Varones","de 25 a 29 años","Primario Completo",3
"0710","San Cristóbal","Portugalete","Varones","de 25 a 29 años","Secundario Incompleto",4
"0710","San Cristóbal","Portugalete","Varones","de 25 a 29 años","Secundario Completo",1
"0710","San Cristóbal","Portugalete","Varones","de 30 a 39 años","Primario Incompleto",3
"0710","San Cristóbal","Portugalete","Varones","de 30 a 39 años","Primario Completo",11
"0710","San Cristóbal","Portugalete","Varones","de 30 a 39 años","Secundario Completo",1
"0710","San Cristóbal","Portugalete","Varones","de 40 a 49 años","Primario Incompleto",2
"0710","San Cristóbal","Portugalete","Varones","de 40 a 49 años","Primario Completo",8
"0710","San Cristóbal","Portugalete","Varones","de 40 a 49 años","Secundario Incompleto",3
"0710","San Cristóbal","Portugalete","Varones","de 40 a 49 años","Superior universitario Incompleto",1
"0710","San Cristóbal","Portugalete","Varones","de 50 a 59 años","Primario Incompleto",3
"0710","San Cristóbal","Portugalete","Varones","de 50 a 59 años","Primario Completo",7
"0710","San Cristóbal","Portugalete","Varones","de 50 a 59 años","Secundario Incompleto",1
"0710","San Cristóbal","Portugalete","Varones","de 50 a 59 años","Secundario Completo",1
"0710","San Cristóbal","Portugalete","Varones","de 60 a 69 años","Primario Incompleto",1
"0710","San Cristóbal","Portugalete","Varones","de 60 a 69 años","Primario Completo",6
"0710","San Cristóbal","Portugalete","Varones","de 70 a 79 años","Primario Incompleto",2
"0710","San Cristóbal","Portugalete","Varones","de 70 a 79 años","Primario Completo",3
"0710","San Cristóbal","Portugalete","Mujeres","de 15 a 19 años","Primario Completo",2
"0710","San Cristóbal","Portugalete","Mujeres","de 15 a 19 años","Secundario Incompleto",5
"0710","San Cristóbal","Portugalete","Mujeres","de 15 a 19 años","Secundario Completo",2
"0710","San Cristóbal","Portugalete","Mujeres","de 15 a 19 años","Superior universitario Incompleto",1
"0710","San Cristóbal","Portugalete","Mujeres","de 20 a 24 años","Primario Incompleto",1
"0710","San Cristóbal","Portugalete","Mujeres","de 20 a 24 años","Primario Completo",3
"0710","San Cristóbal","Portugalete","Mujeres","de 20 a 24 años","Secundario Incompleto",2
"0710","San Cristóbal","Portugalete","Mujeres","de 20 a 24 años","Secundario Completo",1
"0710","San Cristóbal","Portugalete","Mujeres","de 20 a 24 años","Superior universitario Incompleto",1
"0710","San Cristóbal","Portugalete","Mujeres","de 25 a 29 años","Primario Completo",2
"0710","San Cristóbal","Portugalete","Mujeres","de 30 a 39 años","Primario Incompleto",2
"0710","San Cristóbal","Portugalete","Mujeres","de 30 a 39 años","Primario Completo",6
"0710","San Cristóbal","Portugalete","Mujeres","de 30 a 39 años","Secundario Completo",3
"0710","San Cristóbal","Portugalete","Mujeres","de 30 a 39 años","Superior no universitario Incompleto",1
"0710","San Cristóbal","Portugalete","Mujeres","de 40 a 49 años","Primario Incompleto",4
"0710","San Cristóbal","Portugalete","Mujeres","de 40 a 49 años","Primario Completo",6
"0710","San Cristóbal","Portugalete","Mujeres","de 40 a 49 años","Secundario Incompleto",1
"0710","San Cristóbal","Portugalete","Mujeres","de 40 a 49 años","Secundario Completo",2
"0710","San Cristóbal","Portugalete","Mujeres","de 50 a 59 años","Sin instrucción",1
"0710","San Cristóbal","Portugalete","Mujeres","de 50 a 59 años","Primario Completo",1
"0710","San Cristóbal","Portugalete","Mujeres","de 60 a 69 años","Primario Completo",5
"0710","San Cristóbal","Portugalete","Mujeres","de 70 a 79 años","Primario Incompleto",1
"0710","San Cristóbal","Portugalete","Mujeres","de 70 a 79 años","Primario Completo",2
"0708","San Cristóbal","San Cristóbal","Varones","de 15 a 19 años","Sin instrucción",1
"0708","San Cristóbal","San Cristóbal","Varones","de 15 a 19 años","Primario Incompleto",50
"0708","San Cristóbal","San Cristóbal","Varones","de 15 a 19 años","Primario Completo",78
"0708","San Cristóbal","San Cristóbal","Varones","de 15 a 19 años","Secundario Incompleto",472
"0708","San Cristóbal","San Cristóbal","Varones","de 15 a 19 años","Secundario Completo",29
"0708","San Cristóbal","San Cristóbal","Varones","de 15 a 19 años","Superior no universitario Incompleto",6
"0708","San Cristóbal","San Cristóbal","Varones","de 15 a 19 años","Superior universitario Incompleto",9
"0708","San Cristóbal","San Cristóbal","Varones","de 20 a 24 años","Sin instrucción",5
"0708","San Cristóbal","San Cristóbal","Varones","de 20 a 24 años","Inicial",1
"0708","San Cristóbal","San Cristóbal","Varones","de 20 a 24 años","Primario Incompleto",32
"0708","San Cristóbal","San Cristóbal","Varones","de 20 a 24 años","Primario Completo",98
"0708","San Cristóbal","San Cristóbal","Varones","de 20 a 24 años","Secundario Incompleto",203
"0708","San Cristóbal","San Cristóbal","Varones","de 20 a 24 años","Secundario Completo",123
"0708","San Cristóbal","San Cristóbal","Varones","de 20 a 24 años","Superior no universitario Incompleto",30
"0708","San Cristóbal","San Cristóbal","Varones","de 20 a 24 años","Superior no universitario Completo",26
"0708","San Cristóbal","San Cristóbal","Varones","de 20 a 24 años","Superior universitario Incompleto",18
"0708","San Cristóbal","San Cristóbal","Varones","de 20 a 24 años","Superior universitario Completo",5
"0708","San Cristóbal","San Cristóbal","Varones","de 25 a 29 años","Sin instrucción",7
"0708","San Cristóbal","San Cristóbal","Varones","de 25 a 29 años","Primario Incompleto",32
"0708","San Cristóbal","San Cristóbal","Varones","de 25 a 29 años","Primario Completo",96
"0708","San Cristóbal","San Cristóbal","Varones","de 25 a 29 años","Secundario Incompleto",113
"0708","San Cristóbal","San Cristóbal","Varones","de 25 a 29 años","Secundario Completo",116
"0708","San Cristóbal","San Cristóbal","Varones","de 25 a 29 años","Superior no universitario Incompleto",18
"0708","San Cristóbal","San Cristóbal","Varones","de 25 a 29 años","Superior no universitario Completo",28
"0708","San Cristóbal","San Cristóbal","Varones","de 25 a 29 años","Superior universitario Incompleto",11
"0708","San Cristóbal","San Cristóbal","Varones","de 25 a 29 años","Superior universitario Completo",12
"0708","San Cristóbal","San Cristóbal","Varones","de 30 a 39 años","Sin instrucción",7
"0708","San Cristóbal","San Cristóbal","Varones","de 30 a 39 años","Primario Incompleto",63
"0708","San Cristóbal","San Cristóbal","Varones","de 30 a 39 años","Primario Completo",251
"0708","San Cristóbal","San Cristóbal","Varones","de 30 a 39 años","Secundario Incompleto",177
"0708","San Cristóbal","San Cristóbal","Varones","de 30 a 39 años","Secundario Completo",215
"0708","San Cristóbal","San Cristóbal","Varones","de 30 a 39 años","Superior no universitario Incompleto",26
"0708","San Cristóbal","San Cristóbal","Varones","de 30 a 39 años","Superior no universitario Completo",58
"0708","San Cristóbal","San Cristóbal","Varones","de 30 a 39 años","Superior universitario Incompleto",28
"0708","San Cristóbal","San Cristóbal","Varones","de 30 a 39 años","Superior universitario Completo",43
"0708","San Cristóbal","San Cristóbal","Varones","de 40 a 49 años","Sin instrucción",10
"0708","San Cristóbal","San Cristóbal","Varones","de 40 a 49 años","Inicial",1
"0708","San Cristóbal","San Cristóbal","Varones","de 40 a 49 años","Primario Incompleto",83
"0708","San Cristóbal","San Cristóbal","Varones","de 40 a 49 años","Primario Completo",220
"0708","San Cristóbal","San Cristóbal","Varones","de 40 a 49 años","Secundario Incompleto",118
"0708","San Cristóbal","San Cristóbal","Varones","de 40 a 49 años","Secundario Completo",178
"0708","San Cristóbal","San Cristóbal","Varones","de 40 a 49 años","Superior no universitario Incompleto",12
"0708","San Cristóbal","San Cristóbal","Varones","de 40 a 49 años","Superior no universitario Completo",40
"0708","San Cristóbal","San Cristóbal","Varones","de 40 a 49 años","Superior universitario Incompleto",19
"0708","San Cristóbal","San Cristóbal","Varones","de 40 a 49 años","Superior universitario Completo",40
"0708","San Cristóbal","San Cristóbal","Varones","de 50 a 59 años","Sin instrucción",10
"0708","San Cristóbal","San Cristóbal","Varones","de 50 a 59 años","Inicial",1
"0708","San Cristóbal","San Cristóbal","Varones","de 50 a 59 años","Primario Incompleto",104
"0708","San Cristóbal","San Cristóbal","Varones","de 50 a 59 años","Primario Completo",248
"0708","San Cristóbal","San Cristóbal","Varones","de 50 a 59 años","Secundario Incompleto",105
"0708","San Cristóbal","San Cristóbal","Varones","de 50 a 59 años","Secundario Completo",209
"0708","San Cristóbal","San Cristóbal","Varones","de 50 a 59 años","Superior no universitario Incompleto",3
"0708","San Cristóbal","San Cristóbal","Varones","de 50 a 59 años","Superior no universitario Completo",29
"0708","San Cristóbal","San Cristóbal","Varones","de 50 a 59 años","Superior universitario Incompleto",20
"0708","San Cristóbal","San Cristóbal","Varones","de 50 a 59 años","Superior universitario Completo",36
"0708","San Cristóbal","San Cristóbal","Varones","de 60 a 69 años","Sin instrucción",23
"0708","San Cristóbal","San Cristóbal","Varones","de 60 a 69 años","Inicial",1
"0708","San Cristóbal","San Cristóbal","Varones","de 60 a 69 años","Primario Incompleto",97
"0708","San Cristóbal","San Cristóbal","Varones","de 60 a 69 años","Primario Completo",216
"0708","San Cristóbal","San Cristóbal","Varones","de 60 a 69 años","Secundario Incompleto",46
"0708","San Cristóbal","San Cristóbal","Varones","de 60 a 69 años","Secundario Completo",126
"0708","San Cristóbal","San Cristóbal","Varones","de 60 a 69 años","Superior no universitario Incompleto",6
"0708","San Cristóbal","San Cristóbal","Varones","de 60 a 69 años","Superior no universitario Completo",7
"0708","San Cristóbal","San Cristóbal","Varones","de 60 a 69 años","Superior universitario Incompleto",2
"0708","San Cristóbal","San Cristóbal","Varones","de 60 a 69 años","Superior universitario Completo",18
"0708","San Cristóbal","San Cristóbal","Varones","de 70 a 79 años","Sin instrucción",20
"0708","San Cristóbal","San Cristóbal","Varones","de 70 a 79 años","Primario Incompleto",84
"0708","San Cristóbal","San Cristóbal","Varones","de 70 a 79 años","Primario Completo",145
"0708","San Cristóbal","San Cristóbal","Varones","de 70 a 79 años","Secundario Incompleto",34
"0708","San Cristóbal","San Cristóbal","Varones","de 70 a 79 años","Secundario Completo",81
"0708","San Cristóbal","San Cristóbal","Varones","de 70 a 79 años","Superior no universitario Incompleto",5
"0708","San Cristóbal","San Cristóbal","Varones","de 70 a 79 años","Superior no universitario Completo",10
"0708","San Cristóbal","San Cristóbal","Varones","de 70 a 79 años","Superior universitario Incompleto",5
"0708","San Cristóbal","San Cristóbal","Varones","de 70 a 79 años","Superior universitario Completo",5
"0708","San Cristóbal","San Cristóbal","Varones","de 80 y más años","Sin instrucción",12
"0708","San Cristóbal","San Cristóbal","Varones","de 80 y más años","Primario Incompleto",62
"0708","San Cristóbal","San Cristóbal","Varones","de 80 y más años","Primario Completo",66
"0708","San Cristóbal","San Cristóbal","Varones","de 80 y más años","Secundario Incompleto",5
"0708","San Cristóbal","San Cristóbal","Varones","de 80 y más años","Secundario Completo",16
"0708","San Cristóbal","San Cristóbal","Varones","de 80 y más años","Superior universitario Incompleto",2
"0708","San Cristóbal","San Cristóbal","Varones","de 80 y más años","Superior universitario Completo",4
"0708","San Cristóbal","San Cristóbal","Mujeres","de 15 a 19 años","Sin instrucción",2
"0708","San Cristóbal","San Cristóbal","Mujeres","de 15 a 19 años","Primario Incompleto",40
"0708","San Cristóbal","San Cristóbal","Mujeres","de 15 a 19 años","Primario Completo",44
"0708","San Cristóbal","San Cristóbal","Mujeres","de 15 a 19 años","Secundario Incompleto",499
"0708","San Cristóbal","San Cristóbal","Mujeres","de 15 a 19 años","Secundario Completo",34
"0708","San Cristóbal","San Cristóbal","Mujeres","de 15 a 19 años","Superior no universitario Incompleto",25
"0708","San Cristóbal","San Cristóbal","Mujeres","de 15 a 19 años","Superior universitario Incompleto",9
"0708","San Cristóbal","San Cristóbal","Mujeres","de 20 a 24 años","Sin instrucción",2
"0708","San Cristóbal","San Cristóbal","Mujeres","de 20 a 24 años","Primario Incompleto",21
"0708","San Cristóbal","San Cristóbal","Mujeres","de 20 a 24 años","Primario Completo",54
"0708","San Cristóbal","San Cristóbal","Mujeres","de 20 a 24 años","Secundario Incompleto",165
"0708","San Cristóbal","San Cristóbal","Mujeres","de 20 a 24 años","Secundario Completo",139
"0708","San Cristóbal","San Cristóbal","Mujeres","de 20 a 24 años","Superior no universitario Incompleto",60
